,onset,offset,story,word,lemma,PoS_tag_full
667,337.42,337.90000000000003,black,feel,feel,NN
668,337.969999,338.189999,black,what,what,WP
669,338.19,338.36,black,you,you,PRP
670,338.36,338.59000000000003,black,just,just,RB
671,338.589999,339.109999,black,said,say,VBD
672,340.18,340.29,black,i,I,PRP
673,340.289999,340.489999,black,could,could,MD
674,340.68,340.98,black,feel,feel,NN
675,340.98,341.29,black,it,it,PRP
676,341.539999,341.75999900000005,black,in,in,IN
677,341.76,341.98,black,my,my,PRP$
678,341.99,342.68,black,stomach,stomach,NN
679,342.68,343.68,black,rising,rise,VBG
680,344.24,344.40000000000003,black,to,to,TO
681,344.4,344.58,black,my,my,PRP$
682,344.58,345.36,black,heart,heart,NN
683,345.84,346.04999999999995,black,to,to,TO
684,346.05,346.29,black,my,my,PRP$
685,346.29,346.99,black,throat,throat,NN
686,347.04,347.21000000000004,black,and,and,CC
687,347.21,347.33,black,i,I,PRP
688,347.34,347.6,black,said,say,VBD
689,347.6,347.73,black,to,to,TO
690,347.73,348.1,black,him,him,PRP
691,349.13,349.4,black,well,well,RB
692,349.58,349.77,black,well,well,RB
693,349.77,349.94,black,what,what,WP
694,349.94,350.31,black,people,people,NNS
695,350.309999,350.369999,black,are,be,VBP
696,350.37,350.48,black,you,you,PRP
697,350.48,350.99,black,referring,refer,VBG
698,350.99,351.38,black,to,to,TO
699,352.48,352.73,black,now,now,RB
700,352.75,353.27,black,mhm,,
701,353.4,353.56,black,i,I,PRP
702,353.559999,353.809999,black,knew,know,NNS
703,353.809999,353.999999,black,what,what,WP
704,354.0,354.1,black,he,he,PRP
705,354.099999,354.439999,black,meant,mean,NN
706,356.139999,356.239999,black,we,we,PRP
707,356.58,356.69,black,all,all,DT
708,356.69,356.91,black,know,know,VB
709,356.91,357.14000000000004,black,what,what,WP
710,357.15,357.33,black,he,he,PRP
711,357.33,357.51,black,meant,mean,NN
712,358.84,359.0,black,but,but,CC
713,359.0,359.1,black,i,I,PRP
714,359.109999,359.46999900000003,black,wanted,want,VBD
715,359.46999900000003,359.929999,black,him,him,PRP
716,360.039999,360.229999,black,to,to,TO
717,360.23,360.54,black,say,say,VB
718,360.57,360.66,black,it,it,PRP
719,360.690001,360.830001,black,out,out,IN
720,360.83,360.93,black,of,of,IN
721,360.93,361.06,black,his,his,PRP$
722,361.07,361.23,black,own,own,JJ
723,361.27,361.52,black,mouth,mouth,NN
724,361.52,361.55,black,i,I,PRP
725,361.55,361.79,black,wanted,want,VBD
726,361.79,361.91,black,him,him,PRP
727,361.91,362.02,black,to,to,TO
728,362.02,362.43,black,say,say,VB
729,362.43,362.77,black,it,it,PRP
730,363.45,363.66,black,and,and,CC
731,363.66,363.83,black,he,he,PRP
732,363.83,364.15,black,said,say,VBD
733,364.15,364.37,black,it,it,PRP
734,366.13,366.3,black,you,you,PRP
735,366.3,366.63,black,know,know,VB
736,,,black,black,black,JJ
737,367.15,367.58,black,people,people,NNS
738,369.21,369.49,black,so,so,RB
739,369.49,370.14,black,now,now,RB
740,370.27,370.51,black,it's,it's,NN
741,370.51,370.77,black,really,really,RB
742,370.77,371.36,black,gurgling,gurgle,VBG
743,371.73,371.9,black,it,it,PRP
744,371.9,372.03,black,is,be,VBZ
745,372.03,372.55,black,threatening,threaten,VBG
746,372.55,372.71,black,to,to,TO
747,372.719999,372.999999,black,come,come,VB
748,373.009999,373.809999,black,spewing,spew,VBG
749,373.87,374.04,black,out,out,IN
750,374.04,374.18,black,of,of,IN
751,374.179999,374.379999,black,my,my,PRP$
752,374.38,374.8,black,mouth,mouth,NN
753,375.12,375.38,black,i,I,PRP
754,375.38,376.03,black,am,be,VBP
755,376.27,377.39,black,embarrassed,embarrass,VBN
756,377.5,377.84,black,because,because,IN
757,377.859999,378.259999,black,people,people,NNS
758,378.26,378.41,black,are,be,VBP
759,378.73,379.32,black,standing,stand,VBG
760,379.32,379.82,black,around,around,IN
761,379.88,380.1,black,and,and,CC
762,380.26,380.5,black,they're,they're,NN
763,380.55,381.09,black,hearing,hear,NN
764,381.09,381.71,black,this,this,DT
765,382.16,382.35,black,and,and,CC
766,382.35,382.5100000000001,black,i'm,I'm,NN
767,382.51,383.15,black,angry,angry,JJ
768,383.99,384.21,black,how,how,WRB
769,384.22,384.55,black,dare,dare,NN
770,384.55,384.78,black,he,he,PRP
771,384.79,385.4,black,diminish,diminish,NN
772,385.42,385.82,black,me,me,PRP
773,387.34,387.57,black,and,and,CC
774,387.57,388.01,black,i'm,I'm,NN
775,388.059999,388.979999,black,indignant,indignant,NN
776,389.309999,389.829999,black,even,even,RB
777,390.38,390.48,black,and,and,CC
778,390.48,390.77,black,before,before,IN
779,390.77,390.83,black,i,I,PRP
780,390.83,390.99,black,could,could,MD
781,390.99,391.28,black,say,say,VB
782,391.28,391.67,black,another,another,DT
783,391.67,392.43,black,word,word,NN
784,392.639999,393.059999,black,he,he,PRP
785,393.059999,393.469999,black,says,say,VBZ
786,393.469999,393.669999,black,to,to,TO
787,393.67,394.1,black,me,me,PRP
788,394.699999,394.849999,black,have,have,VB
789,394.85,394.9500000000001,black,you,you,PRP
790,394.949999,395.139999,black,had,have,VBD
791,395.139999,395.309999,black,any,any,DT
792,395.309999,396.069999,black,training,train,NN
793,398.84,399.15,black,she,she,PRP
794,399.15,399.7,black,said,say,VBD
795,403.96,404.36,black,well,well,RB
796,404.36,404.56,black,i,I,PRP
797,404.58,405.06,black,said,say,VBD
798,405.98,406.42,black,nope,nope,NN
799,409.889999,410.109999,black,my,my,PRP$
800,410.11,410.49,black,father,father,NN
801,410.49,410.85,black,speaks,speak,NNS
802,410.88,411.11,black,this,this,DT
803,411.11,411.42,black,way,way,NN
804,411.91,412.11,black,my,my,PRP$
805,412.109999,412.509999,black,mother,mother,NN
806,412.51,412.91,black,speaks,speak,NNS
807,412.92,413.15,black,this,this,DT
808,413.15,413.47,black,way,way,NN
809,413.68,413.88,black,and,and,CC
810,413.879999,414.039999,black,they're,they're,NN
811,414.039999,414.219999,black,from,from,IN
812,414.219999,414.909999,black,mississippi,Mississippi,NNP
813,416.1,416.3200000000001,black,my,my,PRP$
814,416.32,416.89,black,siblings,siblings,NNS
815,416.89,417.06,black,all,all,DT
816,417.06,417.34,black,speak,speak,NN
817,417.34,417.58,black,this,this,DT
818,417.58,417.93,black,way,way,NN
819,418.67,419.04,black,god,god,NN
820,419.05,419.38,black,given,give,VBN
821,419.38,419.96,black,talent,talent,NN
822,420.29,420.52,black,no,no,DT
823,420.52,421.11,black,training,train,NN
824,421.26,421.53,black,no,no,DT
825,421.53,422.25,black,classes,class,NNS
826,423.04,423.54,black,none,none,NN
827,423.54,423.65,black,of,of,IN
828,423.65,423.97,black,that,that,IN
829,424.32,424.59,black,just,just,RB
830,424.599999,424.969999,black,little,little,JJ
831,424.969999,425.229999,black,old,old,JJ
832,425.279999,425.609999,black,me,me,PRP
833,434.109999,434.139999,black,but,but,CC
834,434.31,434.5,black,i'm,I'm,NN
835,434.53,434.89,black,still,still,RB
836,434.89,435.56,black,feeling,feel,VBG
837,435.58,435.73,black,the,the,DT
838,435.74,436.2,black,secret,secret,NN
839,436.2,436.8,black,mission,mission,NN
840,437.65,437.92,black,so,so,RB
841,437.92,438.02,black,i,I,PRP
842,438.02,438.63,black,decide,decide,NN
843,438.64,439.07,black,to,to,TO
844,439.09,439.57,black,engage,engage,NN
845,439.57,439.72,black,in,in,IN
846,439.72,439.8,black,a,a,DT
847,439.81,440.15,black,drop,drop,NN
848,440.15,440.27,black,the,the,DT
849,,,black,mic,,
850,440.7,441.32,black,moment,moment,NN
851,442.23,442.34,black,it's,it's,NN
852,442.34,442.67,black,closer,closer,NN
853,442.67,442.75,black,to,to,TO
854,442.75,443.4,black,thanksgiving,Thanksgiving,VBG
855,443.4,443.79,black,now,now,RB
856,443.79,444.0,black,when,when,WRB
857,444.0,444.15,black,i,I,PRP
858,444.16,444.48,black,drop,drop,NN
859,444.49,444.8,black,this,this,DT
860,444.799999,445.299999,black,hint,hint,NN
861,445.809999,446.019999,black,and,and,CC
862,446.02,446.1,black,i,I,PRP
863,446.099999,446.609999,black,describe,describe,NN
864,446.639999,447.129999,black,again,again,RB
865,447.16,447.42,black,um,um,NN
866,447.46,447.67,black,one,one,CD
867,447.67,447.72,black,of,of,IN
868,447.719999,447.869999,black,my,my,PRP$
869,447.87,448.27,black,mother's,mother's,NN
870,448.27,449.28,black,recipes,recipes,NNS
871,449.84,450.03,black,for,for,IN
872,450.029999,450.629999,black,cornbread,cornbread,NN
873,450.769999,451.159999,black,dressing,dress,VBG
874,452.31,452.55,black,and,and,CC
875,452.55,452.64,black,i,I,PRP
876,452.64,452.9,black,took,take,VBD
877,452.9,453.34,black,care,care,NN
878,453.36,453.53,black,on,on,IN
879,453.53,453.69,black,the,the,DT
880,453.7,453.98,black,air,air,NN
881,453.98,454.16,black,to,to,TO
882,454.16,454.49,black,say,say,VB
883,454.49,454.8,black,not,not,RB
884,454.81,455.21,black,bread,bread,NN
885,455.22,455.55,black,not,not,RB
886,455.55,455.89,black,white,white,JJ
887,455.89,456.26,black,bread,bread,NN
888,456.26,456.86,black,dressing,dress,VBG
889,457.4,457.66,black,but,but,CC
890,457.7,458.53,black,cornbread,cornbread,NN
891,458.54,458.98,black,dressing,dress,VBG
892,458.98,459.09,black,where,where,WRB
893,459.09,459.28,black,you,you,PRP
894,459.28,459.49,black,make,make,VB
895,459.49,459.59,black,the,the,DT
896,459.59,460.37,black,cornbread,cornbread,NN
897,460.58,460.74,black,the,the,DT
898,460.74,461.05,black,night,night,NN
899,461.05,461.71,black,before,before,IN
900,462.03,462.26,black,and,and,CC
901,462.259999,462.379999,black,then,then,RB
902,462.38,462.54,black,you,you,PRP
903,462.54,462.87,black,soak,soak,NN
904,462.87,463.13,black,it,it,PRP
905,463.469999,464.249999,black,cornbread,cornbread,NN
906,464.25,464.7,black,dressing,dress,VBG
907,464.7,464.82,black,and,and,CC
908,464.82,464.92,black,i,I,PRP
909,464.929999,465.159999,black,thought,think,NN
910,465.17,465.52,black,boom,boom,NN
911,465.53,465.86,black,mic,,
912,465.86,466.19,black,moment,moment,NN
913,466.199999,466.359999,black,they,they,PRP
914,466.359999,466.609999,black,got,get,VBD
915,466.609999,466.719999,black,to,to,TO
916,466.719999,466.93999900000006,black,know,know,VB
917,466.940001,467.060001,black,i'm,I'm,NN
918,467.059999,467.209999,black,through,through,IN
919,467.549999,467.689999,black,i,I,PRP
920,467.699999,467.779999,black,can,can,MD
921,467.779999,467.879999,black,go,go,VB
922,467.879999,468.079999,black,home,home,NN
923,468.08,468.34,black,now,now,RB
924,469.52,469.69,black,they,they,PRP
925,469.69,469.89,black,know,know,VB
926,469.89,470.02,black,i'm,I'm,NN
927,470.02,470.37,black,black,black,JJ
928,470.46,470.64,black,they,they,PRP
929,470.64,470.83,black,know,know,VB
930,470.83,470.93,black,i'm,I'm,NN
931,470.93,471.21,black,black,black,JJ
932,471.21,471.5,black,now,now,RB
933,473.25,473.5,black,and,and,CC
934,473.5,474.05,black,so,so,RB
935,474.79,474.97,black,on,on,IN
936,474.97,475.13000000000005,black,the,the,DT
937,475.14,475.75,black,air,air,NN
938,476.57,476.84,black,one,one,CD
939,476.84,477.3,black,day,day,NN
940,478.52,478.63,black,i,I,PRP
941,478.63,478.79,black,was,be,VBD
942,478.79,479.05,black,just,just,RB
943,479.24,480.34,black,remembering,remember,VBG
944,480.719999,480.929999,black,this,this,DT
945,480.929999,481.899999,black,conversation,conversation,NN
946,481.9,482.05,black,i'd,I'd,NN
947,482.059999,482.359999,black,had,have,VBD
948,482.36,482.5,black,with,with,IN
949,482.5,482.74,black,these,these,DT
950,482.759999,483.289999,black,two,two,CD
951,483.299999,483.959999,black,women,women,NNS
952,484.49,484.74,black,these,these,DT
953,484.77,485.1,black,two,two,CD
954,485.119999,485.889999,black,petite,petite,NN
955,486.25,486.78,black,older,older,JJR
956,486.779999,487.099999,black,black,black,JJ
957,487.109999,487.599999,black,women,women,NNS
958,487.769999,487.799999,black,gray,gray,NN
959,487.799999,487.829999,black,hair,hair,NN
960,489.27,490.18,black,quaffed,quaff,NN
961,492.43,492.77,black,one,one,CD
962,492.78,492.94,black,had,have,VBD
963,492.94,493.01,black,a,a,DT
964,493.01,493.37,black,single,single,JJ
965,493.37,493.82,black,strand,strand,NN
966,493.83,493.86,black,of,of,IN
967,493.86,494.83,black,pearls,pearl,NNS
968,495.599999,495.779999,black,they,they,PRP
969,495.78,496.05,black,both,both,DT
970,496.05,496.24,black,had,have,VBD
971,496.24,496.31,black,a,a,DT
972,496.309999,496.629999,black,touch,touch,NN
973,496.63,496.78,black,of,of,IN
974,496.78,497.41,black,makeup,makeup,NN
975,498.86,499.06,black,and,and,CC
976,499.059999,499.199999,black,one,one,CD
977,499.2,499.3,black,of,of,IN
978,499.299999,499.439999,black,them,them,PRP
979,499.45,499.68,black,took,take,VBD
980,499.679999,499.819999,black,me,me,PRP
981,499.82,500.04,black,by,by,IN
982,500.08,500.38,black,each,each,DT
983,500.38,500.95,black,hand,hand,NN
984,500.95,501.12,black,and,and,CC
985,501.339999,501.569999,black,she,she,PRP
986,501.57,502.01,black,pulled,pull,VBD
987,502.01,502.15,black,me,me,PRP
988,502.15,502.53,black,close,close,RB
989,502.529999,502.649999,black,and,and,CC
990,502.65,502.75,black,the,the,DT
991,502.76,502.96,black,other,other,JJ
992,502.959999,503.519999,black,leaned,lean,VBN
993,503.52,503.76,black,in,in,IN
994,503.76,503.92,black,so,so,RB
995,503.92,504.12,black,she,she,PRP
996,504.119999,504.269999,black,could,could,MD
997,504.27,504.68,black,hear,hear,NN
998,505.96,506.13,black,and,and,CC
999,506.13,506.31,black,she,she,PRP
1000,506.31,506.58,black,said,say,VBD
1001,506.58,506.71,black,to,to,TO
1002,506.71,507.1,black,me,me,PRP
1003,507.67,508.57,black,we,we,PRP
1004,508.87,509.1,black,are,be,VBP
1005,509.12,510.0,black,so,so,RB
1006,510.36,511.3,black,proud,proud,NN
1007,511.86,512.1800000000001,black,of,of,IN
1008,512.179999,512.7299989999999,black,you,you,PRP
1009,515.62,515.78,black,and,and,CC
1010,515.78,515.8299999999999,black,i,I,PRP
1011,515.83,516.0,black,got,get,VBD
1012,516.0,516.06,black,a,a,DT
1013,516.059999,516.299999,black,lump,lump,NN
1014,516.3,516.42,black,in,in,IN
1015,516.42,516.56,black,my,my,PRP$
1016,516.559999,516.9599989999999,black,throat,throat,NN
1017,518.07,518.24,black,and,and,CC
1018,518.24,518.33,black,i,I,PRP
1019,518.33,518.5500000000001,black,knew,know,NNS
1020,518.549999,518.749999,black,what,what,WP
1021,518.75,518.9,black,they,they,PRP
1022,518.9,519.37,black,meant,mean,NN
1023,519.99,520.17,black,they're,they're,NN
1024,520.17,520.41,black,looking,look,VBG
1025,520.41,520.53,black,at,at,IN
1026,520.539999,521.049999,black,me,me,PRP
1027,521.629999,521.839999,black,this,this,DT
1028,521.85,522.5600000000001,black,young,young,JJ
1029,523.12,524.1400000000001,black,talented,talented,VBN
1030,524.73,525.0600000000001,black,black,black,JJ
1031,525.06,525.5999999999999,black,woman,woman,NN
1032,526.29,526.7099999999999,black,making,make,VBG
1033,526.71,526.85,black,her,her,PRP$
1034,526.85,527.59,black,mark,mark,NN
1035,527.84,528.0300000000001,black,on,on,IN
1036,528.03,528.22,black,this,this,DT
1037,528.23,528.52,black,big,big,JJ
1038,528.53,529.05,black,radio,radio,NN
1039,529.05,529.65,black,station,station,NN
1040,530.02,530.3,black,in,in,IN
1041,530.3,530.62,black,st,,
1042,530.62,531.32,black,louis,Louis,NNP
1043,531.94,532.1800000000001,black,but,but,CC
1044,532.27,532.61,black,i'm,I'm,NN
1045,532.61,532.89,black,looking,look,VBG
1046,532.889999,533.029999,black,at,at,IN
1047,533.04,533.56,black,them,them,PRP
1048,535.57,535.73,black,they,they,PRP
1049,535.73,535.89,black,have,have,VB
1050,535.889999,536.469999,black,seen,see,VBN
1051,536.469999,536.609999,black,and,and,CC
1052,536.61,537.28,black,experienced,experience,JJ
1053,537.28,537.63,black,more,more,RBR
1054,537.63,537.82,black,than,than,IN
1055,537.82,537.9200000000001,black,i,I,PRP
1056,537.92,538.14,black,will,will,MD
1057,538.199999,538.579999,black,ever,ever,RB
1058,538.58,539.0,black,see,see,VB
1059,539.0,539.18,black,or,or,CC
1060,539.18,539.7399999999999,black,experience,experience,NN
1061,539.76,539.92,black,or,or,CC
1062,539.92,540.3499999999999,black,have,have,VB
1063,540.35,540.53,black,to,to,TO
1064,540.529999,540.9499989999999,black,see,see,VB
1065,541.459999,541.6599990000001,black,or,or,CC
1066,541.7399990000001,542.709999,black,experience,experience,NN
1067,543.2899990000001,543.5299990000001,black,i'm,I'm,NN
1068,543.5299990000001,543.6499990000001,black,looking,look,VBG
1069,543.82,543.95,black,at,at,IN
1070,543.95,544.7900000000001,black,history,history,NN
1071,545.54,545.75,black,in,in,IN
1072,545.75,545.97,black,its,its,PRP$
1073,545.98,546.65,black,face,face,NN
1074,547.29,547.4699999999999,black,and,and,CC
1075,547.47,547.53,black,i,I,PRP
1076,547.53,547.76,black,can,can,MD
1077,547.77,548.15,black,feel,feel,NN
1078,548.15,548.5,black,it,it,PRP
1079,550.28,550.5,black,one,one,CD
1080,550.5,550.76,black,day,day,NN
1081,550.76,550.87,black,we're,we're,NN
1082,550.87,551.0,black,in,in,IN
1083,551.0,551.39,black,this,this,DT
1084,551.809999,552.299999,black,debate,debate,NN
1085,552.3,552.4399999999999,black,on,on,IN
1086,552.44,552.58,black,the,the,DT
1087,552.59,553.13,black,air,air,NN
1088,554.4,554.53,black,we,we,PRP
1089,554.53,554.64,black,were,be,VBD
1090,554.639999,555.089999,black,talking,talk,VBG
1091,555.089999,555.399999,black,about,about,IN
1092,555.4,555.6,black,a,a,DT
1093,555.78,555.8399999999999,black,it,it,PRP
1094,555.839999,555.959999,black,was,be,VBD
1095,555.96,556.01,black,a,a,DT
1096,556.01,556.89,black,controversy,controversy,NN
1097,558.09,558.24,black,an,an,DT
1098,558.25,559.12,black,organization,organization,NN
1099,559.13,559.34,black,one,one,CD
1100,559.34,559.4300000000001,black,of,of,IN
1101,559.44,559.97,black,many,many,JJ
1102,561.39,561.83,black,decided,decide,VBD
1103,561.83,561.9000000000001,black,to,to,TO
1104,561.9,562.17,black,walk,walk,NN
1105,562.17,562.41,black,out,out,IN
1106,562.41,562.6899999999999,black,onto,onto,IN
1107,562.69,562.82,black,the,the,DT
1108,562.82,563.5200000000001,black,highway,highway,NN
1109,564.8,565.04,black,not,not,RB
1110,565.04,565.11,black,a,a,DT
1111,565.11,565.77,black,road,road,NN
1112,565.91,566.0699999999999,black,but,but,CC
1113,566.07,566.21,black,the,the,DT
1114,566.21,567.0400000000001,black,interstate,interstate,NN
1115,568.34,568.6600000000001,black,and,and,CC
1116,568.82,569.21,black,stop,stop,NN
1117,569.21,569.34,black,the,the,DT
1118,569.34,569.85,black,traffic,traffic,NN
1119,569.87,570.17,black,and,and,CC
1120,570.23,570.66,black,shut,shut,NN
1121,570.66,570.81,black,it,it,PRP
1122,570.809999,571.279999,black,down,down,RB
1123,572.33,572.48,black,they,they,PRP
1124,572.48,572.62,black,were,be,VBD
1125,572.639999,573.599999,black,protesting,protest,VBG
1126,573.839999,574.0399990000001,black,the,the,DT
1127,574.039999,574.389999,black,lack,lack,NN
1128,574.389999,574.549999,black,of,of,IN
1129,574.549999,575.169999,black,minority,minority,NN
1130,575.17,575.6899999999999,black,jobs,job,NNS
1131,575.719999,575.9199990000001,black,in,in,IN
1132,575.92,576.79,black,construction,construction,NN
1133,576.57,576.8000000000001,black,and,and,CC
1134,577.95,578.07,black,so,so,RB
1135,578.07,578.22,black,one,one,CD
1136,578.22,578.3100000000001,black,of,of,IN
1137,578.31,578.39,black,the,the,DT
1138,578.39,579.06,black,organizations,organizations,NNS
1139,579.06,579.1999999999999,black,that,that,IN
1140,579.2,579.38,black,was,be,VBD
1141,579.38,580.39,black,involved,involve,VBN
1142,581.03,581.1999999999999,black,was,be,VBD
1143,581.2,581.46,black,one,one,CD
1144,581.46,581.75,black,i,I,PRP
